Image Link,Center,Openings,Link1,Link2,Link3,Link4,Link5,Link6
https://cdn.discordapp.com/attachments/667105455948038145/667813428580057088/unknown.png,Blank,"4,6",HCBBTPB,TSDDSHD,HTDBBBT,PCTCTSP,CDDTBTH,DBHCDHB
https://cdn.discordapp.com/attachments/667487076723195914/667831697676566528/abbbd96f68c6da4795bc627520a3eb1b.png,Blank,"2,5",DSSTHDH,DCCTDSS,SCTCDPD,PDTCSCH,PSHPSPH,DDHSSDC
https://gyazo.com/76686acc166f5c32886121f974742408,Blank,"2,5",SSPBSSB,SBDDBBP,TBHSDHB,HDBBPSP,TBTBDCP,BPHCBSB
https://cdn.discordapp.com/attachments/667487076723195914/667832603029798932/e79ce33bdfd91e1a199a338941c71dad.png,Blank,3,DCCDDHD,CTHBSPH,PPCPBHC,HTPHCHD,BTPSPPT,BDHHCBP
https://cdn.discordapp.com/attachments/667487076723195914/667833106903859230/0e3739fb347ad2c87fdc74b9042478e8.png,Blank,"3,5",SDBPHBD,PCBBTHB,SPSDPPP,CSSBHSB,HHTSPBC,PTBCBHB
https://cdn.discordapp.com/attachments/667487076723195914/667838587567603712/4a0fda551d49d028d37cf1b476700f2c.png,Blank,5,CHCCDCT,TPBTTDD,CDDTPPP,DBCCTPS,SSBTHHH,TBSDDCP
https://cdn.discordapp.com/attachments/667487076723195914/667838668714803200/ad5bef2482300846c8708341584f92e3.png,Blank,3,TSCBDSP,HHTDPTP,SHHCPDT,BBDHPCS,HHTPHDT,PSTPHST
https://gyazo.com/b1c65cef5d4d2eef4bddd315b5c99b03,Blank,"3,6",PDHSTTD,HCPSHTP,PDPCDSP,SPPDSHH,CCCHPBT,CHDDBCC
https://gyazo.com/b04ca41739f2a5eb87138c52d00fb857,Blank,"2,4",TSPSCPC,CDPBDHC,HDBHBSP,TBPTCTS,CSSSCBC,SHCBSDD
https://gyazo.com/edd01fa6afe3c688e7f46d6734b27d7c,Blank,5,SPBHHCD,CPHHHBT,HSCPSHC,CPCDHDS,STHPTTS,BTTDPHS
https://gyazo.com/69580ef5e0f934e443821789b056b0cc,Blank,6,BHSDBPD,THBCTPS,SPDCCSD,BDSBHCB,TBTTBCD,TTDDTPS
https://cdn.discordapp.com/attachments/667487076723195914/667839359327666199/2a4fc9d055f0f4d663ab8c03ab60e43b.png,Blank,"1,2,3,6",STBSBHS,DSPPHHC,TTDBBHS,SBSCHST,SBBBPDS,TSHSCSD
https://cdn.discordapp.com/attachments/667487076723195914/667840268829196288/b43f639ce2530abdd71c07caff5a815b.png,Blank,1,HSDBCHT,SHPSHHC,SPTBBHD,HHDSDPC,PPDCCTT,BDHCHCS
https://cdn.discordapp.com/attachments/667487076723195914/667840581690720266/5a8d5e423ba2e9266d4f6da91bfef03b.png,Plus,5,BDBBDTS,SSHCSTP,PHHPSBP,DHPPBCS,DDHHDDP,DDPHSTH
https://cdn.discordapp.com/attachments/667487076723195914/667840870321487902/1940a512738dc132eb736eedcea1c8ba.png,Diamond,"1,2,4",TSDTTBD,HBCSCHP,TPTCHTT,PCTHCTC,BPSTHPS,HTBPCCP
https://cdn.discordapp.com/attachments/667487076723195914/667841236169916416/cb7cf82c7b06528b13b57e1271570c58.png,Blank,"2,4,5",SDSBHCP,PBDBTHB,CSBSHHD,SHTCSCD,TTTDPBP,DBCBPHH
https://cdn.discordapp.com/attachments/667487076723195914/667841831890845696/f6d0e838a0c557cc6940e2f112516d57.png,Blank,"4,6",HSDDSTD,SCDCPDC,HTDTTBB,DTTBPDH,HDPDPSD,HSDCSHB
https://cdn.discordapp.com/attachments/667487076723195914/667842806647095296/da44a20104ef453544989fe20a6cd3be.png,Blank,"2,4",TCTHCHS,TPBCHSB,HHHCHHS,THDHSPP,PBPCSPH,DPTPBHB
https://gyazo.com/6b082e92d3296d50296eb8ea4c5d6e6f,Blank,"2,3,5",BPSTPHC,PSTBSCS,CCPHTHS,BSSBBHC,CTPPTSB,BSTPDBS
https://gyazo.com/d4d44c845920159d0141e2ad4c059d80,Blank,"2,5",TPCPTSS,DDTTCSD,DBHHBSH,SCTSDDD,BDPDHDC,CTDCBDD
https://gyazo.com/32418877cba009451f8856da008d7478,Blank,"1,2,5",PSDBPCP,TTPPSDH,DTCDCHS,PBCDPCD,DDBHTDB,PBPCBTS
https://gyazo.com/d78468396903f6d1aece2785f2b076a1,Blank,"2,3,5",TTHDTHH,PCSCCPP,BDSHCTC,DHSCDBD,CDCDDBP,DTHDTBH
https://gyazo.com/7766934cbe9b29310d61354120794548,Blank,"5,6",CTTDBPD,HCDHTCT,HDSTTHT,HSTDSDD,SHCBHSP,CBHTDBB
https://gyazo.com/56d145a7a453be73b9548465d6402d7c,Blank,"5,6",CBBDDHB,CCCSTBH,HPHSTBD,PBSTHPS,HBTTCHC,PSPDHBC
https://cdn.discordapp.com/attachments/667487076723195914/667845677824606258/aea4abb1ed9f83515a6f8b68537fee96.png,Blank,5,PHBPTPB,PHSPCHB,HCDBTHT,BCCCPTD,TTSPPHC,CPDDPPP
https://cdn.discordapp.com/attachments/667487076723195914/667846680603000853/3673b24927a2d41c8c2ebbba66b32255.png,Blank,"3,5",SCBTTCC,PPTTHHP,CPTTSPT,CDSHHTS,PPHHHST,BSDCCSH
https://cdn.discordapp.com/attachments/667487076723195914/667846823607533568/550f4f4cb89c105b7a392da1d0c2ecd8.png,Blank,"3,5",BPPHPTP,THCHPDH,CHPSDPH,DHHPPPH,TTDTCHP,BSPDDDD
https://cdn.discordapp.com/attachments/667487076723195914/667848016857792512/953c8b935ac5e71c3ca04686a4135631.png,Blank,5,DBHDTST,CBBPPCH,STSTHDT,CHHBDPD,BHBTPBS,BSBPDBS
https://cdn.discordapp.com/attachments/667487076723195914/667848547839901726/b6064070af4b432bbb81ccb0426e7321.png,Snake,"2,5",BBSBSTP,SHBSPPT,PTPHTCC,STCDHSB,TSPHPHP,PDBSTDT
https://cdn.discordapp.com/attachments/667487076723195914/667851239429767193/ef484bc44d5e741ec868c33678aeaea9.png,Blank,"2,5",SSDHHHC,PDDDPDC,HHPSDHB,TCSSBTT,SCBPPBS,CHDBSBD
https://cdn.discordapp.com/attachments/667487076723195914/667851700027260938/19ea822971e56bd1a34a13501ef44f9e.png,Blank,3,CSHTDST,THCSTSC,SHBSHPS,SPBDCBB,SBPTCCS,TPTSSPS
https://cdn.discordapp.com/attachments/667487076723195914/667851774744592394/2fea1262b9bec24a45d593be5b39fe3c.png,Blank,5,HSPBDSS,SCPSCDP,PTSPSBP,PHTSHBD,CSDDBSC,CCHPTHH
https://gyazo.com/fba09b8c6fccb867c6b744e1b357654c,Blank,1,TSPDCPP,BCHBCTT,TSBTDTC,HPHSTSH,PPDSDHD,CPBSTDS
https://gyazo.com/9f354c0d7aeb8beca310965534209f22,Snake,1,PDBHBDH,SPHDSBB,DCHTHPS,CBBDBHD,SHPCTCH,SSSPSSB
https://gyazo.com/05bbb400ea009f66a21ace09d8df9b4d,Blank,"2,3",TPPBCDB,PBDSTBT,TSBDTDT,BTHHHPC,DBHCSPH,THTPSHC
https://gyazo.com/d54cb7917f38a840a7d1cfc8b8d527fc,Blank,6,HTDTHPC,DPSHDBS,BPSSDHT,BHTHBDD,TTTTCCT,TPSTDDH
https://cdn.discordapp.com/attachments/667849167728541706/667849569865826345/tiger_release_final_20200116_193622.png,Snake,"1,5",BBBCSDP,PHCCPCP,DSHHCSP,DBSTPDH,SDSHSDS,TSBHSDP
https://cdn.discordapp.com/attachments/667849167728541706/667849575578599434/tiger_release_final_20200116_194146.png,Clover,6,BTCCBDD,PBHPHTC,TPDTDDT,PSBPHTB,DBCTHBT,TCTTSDT
https://cdn.discordapp.com/attachments/667849167728541706/667849577558442006/tiger_release_final_20200116_194259.png,Blank,"3,5",TTCSSSH,DPTBBBB,THHBDDD,DBSDHCD,BPHSBBP,HCHHPCP
https://gyazo.com/ddc382c2e4c3bc5633f364e9d51360b8,Blank,"2,3,6",PSCCTPD,HHTCBPP,HSCSTTT,DDBDPBH,PSTHBBH,TTTSSSH
https://gyazo.com/6c7094fd7e86115d5f4aa6852ecca787,Blank,"1,2,5",BBTTDTH,HHCSBST,TTBCPTT,HHSHBPB,DPCHBDT,SHPHHPC
https://gyazo.com/1c63cf91a2e87b69edf79d902a990048,Blank,2,HBTBHCS,PTHTPHD,PHHBSHC,SPBTHCB,SHTCDHB,SCBBDHB
https://cdn.discordapp.com/attachments/667487076723195914/667854007443783680/e058ec8b81cba8e98ea9ed3059482dd6.png,Blank,"1,2,4,6",PHPTTBS,TBCDBHP,SHTSCHS,HDCHHCH,SDDCHTD,DTTPTCD
https://gyazo.com/d7d6b66f3ee0b84e85130029369b8476,Blank,"1,2,4",BHSHCCP,CSDHTCT,CPHCSCH,TPCHHHD,TPHBBDC,SDBCSTC
https://gyazo.com/bf8dfef69f837b10c4aa1d426fdc98eb,Snake,"2,5",CPBPPHC,HTBTHBD,DHPDDSD,CBDPTDB,BCCBCHP,PHCTDCS
https://gyazo.com/796e09a1112c18e262d6c6c25d4704a6,Blank,"1,2,5,6",TPSPTBD,SBTCPTD,BHSDBSP,DDCHPTT,SDHHHBT,STBBTBS
https://gyazo.com/a37274399acbc7ef1f57f568df1a8bec,Blank,"2,6",PSBSCSP,DPTPPCS,SBCTDSP,HBDPDCP,CBBBCST,BPCDBCH
https://gyazo.com/fdce87a938b0331e9e6732e5e4345c80,Blank,"1,2,4,6",BPHSBDB,SHCSSDH,SDHHBCC,DDSHTBT,TBSBPBH,DBTDCCH
https://gyazo.com/74ae61be9813a9cc532cf5914c46ad94,Blank,3,SSSDHTS,TBPCSPT,HSSCDBC,HBHCBDS,CDDSTCT,TBSSSPC
https://gyazo.com/0f23028392826d3b5fa6eeb64d587961,Clover,"2,3",DSCHSBT,HBDDSPH,CHSSHHH,SBSPCTH,SBDBBDD,CCSPSPB
https://cdn.discordapp.com/attachments/667849167728541706/667849695229378581/tiger_release_final_20200116_200113.png,Blank,"1,2",CHHBSST,HSDDTPP,DBPCPPD,SDSTSHH,PHTSHDB,PHHPDPC
https://cdn.discordapp.com/attachments/667849167728541706/667849937563680789/tiger_release_final_20200116_210817.png,Blank,5,BSPDDBP,DTCCTTD,CBCCPCS,DPTPPSB,DCPDSHC,PBTSSCH
https://cdn.discordapp.com/attachments/667849167728541706/667849946237501480/tiger_release_final_20200116_211037.png,Blank,1,CHHHHSD,SHPHCHT,HDTBDDP,PCCTTTT,CPBSDDT,PSTTCPP
https://cdn.discordapp.com/attachments/667849167728541706/667850067755139088/tiger_release_final_20200116_214535.png,Blank,"1,5",SPBPTHP,HTHCCPD,BBCDPHC,HSHDBPS,PCDCSPB,CPSSBDB
https://cdn.discordapp.com/attachments/667849167728541706/667850124441026590/tiger_release_final_20200116_191300.png,Hex,"2,3",BPHCHCS,HPTTHPC,TPBSHDC,STPBHHD,TBDBTSD,TSTCHCD
https://cdn.discordapp.com/attachments/667499790950465537/667564557673168896/18769ddfdbc42c51639d8ca21f55f352.png,Blank,"2,3,5",TCDSSPP,SPPBTSC,HTSHDSS,DDHCPHP,CSTBSDB,HPSTCPC
https://cdn.discordapp.com/attachments/667499790950465537/667565115633172500/cee3de386798b23353280fc8df041b01.png,Snake,"2,6",PSSCPDS,TDTSSBD,SPCCCTS,SCPTHSC,SSHDCPD,SBCSTTB
https://cdn.discordapp.com/attachments/667499790950465537/667568444123643937/aed9d9a24cd42ed890387a758e8f8edf.png,Blank,"2,5,6",BSTPDCT,SPTSHCS,HHHBSDC,CSTCDHB,CDBDBBS,HDDCCSH
https://cdn.discordapp.com/attachments/667499790950465537/667576870782631956/64df5aaafc104c82fc95c9415cff4f35.png,Blank,"2,3,5,6",CDTTCCS,TTBPTPH,BCBTBHC,BHCPBBT,CHDSDHP,SDPDSSD
https://cdn.discordapp.com/attachments/667849167728541706/667866238621450285/tiger_release_final_20200117_153022.png,Blank,"3,6",BPDTDTH,SBHPCDC,HPCCSDC,BPPSHSD,BBTDSPD,CHPHHCT
https://cdn.discordapp.com/attachments/667849167728541706/667866291255902242/tiger_release_final_20200117_153718.png,Blank,"2,4,6",PSBTHSP,BDCBBSH,TSBPPTP,HSCSHHD,SCDCPDC,SPSPHHC
https://gyazo.com/198cc7fcc52cca6f958a8c305c7a8c26,Blank,3,HBTDBHD,DBHTPSC,BHDHHTP,SHBSHHT,BSSCHTD,SSCCHTT
https://gyazo.com/281b88740d9f076c5b1b60e0328445a8,Blank,"3,5,6",BBBBBBB,HDBCHDT,CTTHDHP,BCDTTHP,DBBSSBD,BTBDTCS
https://gyazo.com/acf0adc8eead90d397b0f8caf56b444b,Blank,5,DCSTPCB,SDCCPBH,HTCBDSC,PDTDCSP,PTPCSSS,PTTDCSC
https://cdn.discordapp.com/attachments/667849167728541706/667867648721158166/tiger_release_final_20200116_151928_Hunter_BeforeReset_Thursday_OddHour.png,Hex,"2,3,5",PHSBBSB,TCDPDDS,THHHPTS,DCTHPCP,HPPCSSC,TBHDBPP
https://cdn.discordapp.com/attachments/667865590589030401/667868162418671627/tiger_release_final_20200118_000114.png,Clover,"5,6",DCPHCHT,BBBBBBB,BBBBBBB,HCCPDTH,BHHSBDC,SBPBCPB
https://cdn.discordapp.com/attachments/667865590589030401/667868166340214803/tiger_release_final_20200118_000146.png,Blank,"2,5,6",SDDHPHC,DBHBSHC,CSBSDTH,PHCDBBP,CTDSSCP,TDDCDBP
https://cdn.discordapp.com/attachments/667865590589030401/667868174636548096/tiger_release_final_20200118_000443.png,Plus,"5,6",DTPBPSS,BTSTHPB,TTBBHDP,HSTSDCH,CTDSPSH,TTDHCHB
https://cdn.discordapp.com/attachments/667869313423638539/667869487101640714/Destiny_2_Screenshot_2020.01.17_-_18.06.40.43.png,Hex,"2,5",DBCSBDH,SCTTHBC,PCTBBDS,HCSHBCP,SSHPSHD,PCPCDDD
https://cdn.discordapp.com/attachments/667869313423638539/667869502675091476/Destiny_2_Screenshot_2020.01.17_-_18.07.40.96.png,Blank,5,PPSHTHS,PPSSCSD,SDDCBHB,BPDPDBP,SPTDSHB,TBPBBBP
https://cdn.discordapp.com/attachments/667869313423638539/667869518869299230/Destiny_2_Screenshot_2020.01.17_-_18.07.54.60.png,Blank,3,DHBCCCD,TDTPBBS,PCSBDSH,PPBPBHP,PSTCPPB,BDSPBSB
https://cdn.discordapp.com/attachments/667869313423638539/667869542847873034/Destiny_2_Screenshot_2020.01.17_-_18.10.19.09.png,Blank,"2,5,6",HCCPBDD,PCDTTCB,PPDHBST,BDHTBHS,CDPCSBB,SHDPDHC
https://gyazo.com/e4a5a899573de6df0fa3c3428f2f13bd,Blank,6,BHHTSSP,PHSCBHD,TTBSSSC,SCTSBHT,BCCCHBC,DSCDCTC
https://gyazo.com/13e1e22bf14db4f0ad2fc88420bfff77,Blank,"1,3",HBHHTSS,DTBBSTB,SCPCPHB,DBTBBHH,TTTCHPB,BCBDPCP
https://gyazo.com/e6f7185e4303a7e318fe9d63b4574fff,Blank,"3,5,6",DPSSCSB,DBBTDPS,HDSCTCS,CHPPCDH,BPTBSDT,PHHTSBT
https://gyazo.com/a192606aba2359af0f53649c4f745458,Blank,6,BBHPSSH,DCHDTTD,PTSBSDC,CHDCHTD,CSHTDTP,DSTTDBC
https://drive.google.com/open?id=1kSIOD8YYJnnV40EB93U0mmYqnQPng1P6,Plus,4,BBBBBBB,BBBBBBB,BTPPCPH,TPDDTPS,CPHCHDS,BBBBBBB
https://gyazo.com/cba9553406af621f71818cab49cf0f17,Blank,3,BBDTDPH,CTTHDBB,BPTHBBP,PSDBDPH,SSPSSHC,TDDDHDP
https://gyazo.com/b3d13457374ebc0b3e4d46592c112fcc,Plus,6,BCBSDCP,SDDHCCH,SHPCSHD,PCSCTTT,BHSSCTH,PDHBCHS
https://drive.google.com/open?id=1fzi2mg-0heOpvQ4aQSxAoXoBqL6icieN,Diamond,"2,3,5",BCCDDCP,PCTPDST,STDDCSD,BBBBBBB,TBTTDHB,PHCCDSC
https://cdn.discordapp.com/attachments/667111309715832877/667218729540780043/Screenshot_289.png,Blank,"2,5,6",BCSHHHB,DTDHPST,TDBSTHC,DCBSPDP,TSSPBBP,CCSDTDD
https://drive.google.com/open?id=1LKjlxST-FzZvKj_P0dw-D6-546a4VdC2,Blank,5,BDDHBHS,SHBTHSD,CPCSDSP,BSHCDTC,HCSBTSP,BSDHHHP
https://gyazo.com/c2b4a7ac122f7f04f311c5af8c1a39a3,Diamond,"2,5",BHTSTTB,BTTPHCB,BSSPDHT,DTCPSTS,DDBPTCT,SHPBSTS
https://gyazo.com/d157c3cbe00f704c9be596c2df0a0f31,Blank,2,BPCCPTC,TSCCBTS,PTBDTCP,TBPHHBT,DDCHBCP,BHCTPSB
https://imgur.com/a/UxM1EyI,Blank,"2,4",BTSCDCT,TBPBDSC,BSHCCTS,HTDPTDS,SCSDHPS,HTBBDBB
https://cdn.discordapp.com/attachments/666873697763590144/667111167189057566/Destiny_2_Screenshot_2020.01.15_-_16.01.21.47.png,Blank,"3,4,6",DCHSTDB,BCHDHSB,HPSSTBS,CDTSHDH,CHBCTDH,CCSCDCS
https://imgur.com/fj6yqst,blank,"1,5",CBHTTDS,BHDTPDS,HTHDDBH,TBSBCSC,DTDBPCB,BSBDDPS
https://i.imgur.com/C8C2DhB.jpg,Blank,"3,6",CCPDCTS,BSPSTBB,SSDPDBS,DBSSHTB,DTDCDPC,HSSCDDP
https://cdn.discordapp.com/attachments/631430025291497474/667589792514441216/tiger_release_final_20200117_151408.png,Blank,6,CDBPTTT,HTSDCHC,BDBBHTD,THBHBHH,SDPBPSP,CBCSCHP
https://gyazo.com/939e8906663937c84e39edba207b2f91,Blank,"2,3,6",CDDCHDD,BHHBTHT,PCDCBCB,BDSBBSP,CBPDTST,CDHHTHP
https://gyazo.com/1b44f5e33f5415b4361cf8e2999ef415,Blank,"3,5",CPHTDPB,PSTPCTD,HTBCSBT,TSTTPBT,DDCPSCB,DTDTHDS
https://gyazo.com/b0cd545b8571acf1ca5ed17260a0b908,Blank,2,CSHHSSH,STCBTBP,DHPCDCB,PHTTBCB,PCDPTPD,TDTSDST
https://gyazo.com/a1c11d1966cb730858155793f2007e2b,Blank,"1,2",CTDCPTB,BDSDSSH,PDCBHDS,TBTTHCH,SPDBTDH,BDDHDHD
https://gyazo.com/c8b2744c35c43db0b08e96e42a36a3ec,Blank,"2,3,6",DCCSHSP,THCPPCP,PPBPPHT,TTPPTBS,STPDCTS,SHHCPDT
https://gyazo.com/45d5ad0c53a7e547552824a1506e69aa,Blank,"4,6",DHBPBTD,SPCDSTC,BCTPSDH,DCBTHPB,DTBDTBT,HSHHDCT
https://cdn.discordapp.com/attachments/649875030892740640/666961855599869975/unknown.png,Diamond,"2,5",DSCHDBC,SCBBDSD,BTPCSSC,PSTCBCH,DTTBTCP,CBSSHTT
https://gyazo.com/dcd955f459ce5e019d83aa3be98b4309,Blank,1,DSPSDCH,PDBDSSB,PBHSPPS,HCSDPHD,SDTCTCC,PBBTBDS
https://gyazo.com/2515e5df39c9859b32d028b75a810fe6,Blank,"1,3,4",DSTHHHP,THTCBTT,SPDCTBH,DBTTSHD,TTTHBPD,HTBBTCS
https://images-ext-1.discordapp.net/external/rQ4f8LezQeK4VaILzDdUbCGbXGLoHcNyTZzTPNf4k78/https/i.gyazo.com/thumb/1200/0b04c4aede1b3be388f639a11a840572-png.jpg,Blank,4,HCDTPPS,SBCCBST,PPDTCBT,TSTPCBP,DSHSSPS,DTSSHSH
https://gyazo.com/80cc9f88c840946f49bcf4a05d74a984,Blank,"3,5",HCHPTHC,CPCCCPT,TCBSPPS,CSBBTPB,SDBBDPP,BSTPDPS
https://media.discordapp.net/attachments/666872924967403550/667489535827116032/1085660_20200116140421_1.png?width=832&height=468,Blank,"2,4,6",HHPSHDT,HDDTSDS,HDDBSBS,HCSTTHH,HCDCCPD,PSBBHBB
https://drive.google.com/file/d/131jpXuivCqbuh6UvhuwFgEPeeHw5bqkF/view?usp=sharing,Hex,"1,2,6",HPBSTTC,DSHBBHP,HCCDTCC,HHCCHPH,SDSSCST,BHBSPHS
https://cdn.discordapp.com/attachments/455044831006162950/667519360814022697/unknown.png,Blank,"2,3,6",HTSSPCH,TPPBDPS,PPCCTCT,TBCTDTD,SSSHBDH,PHBPBPS
https://media.discordapp.net/attachments/666872924967403550/667072585116418058/tiger_release_final_20200116_035737.png?width=960&height=540,Diamond,3,PBCTDHD,CCTPDHT,PTSTSDH,SDBHSSP,HSDPSBS,SBPDCSC
https://media.discordapp.net/attachments/667499790950465537/667521964235292672/bbc4ad9f62cc0e36914ba9d1743e678e.png,Blank,"2,5",PDCBHTD,CTPCDPC,HTSDHTT,CCHTBTC,CSHSPBC,PCTBBPD
https://gyazo.com/aa2e73a4437efbd40fd436693099f394,Blank,"3,5,6",PDSPDTC,HBHBDHH,SCSTHBB,CTHHDTB,CBDCBPH,TCBCTTC
https://gyazo.com/459e0f8b7a4c9a9069e7fc1bbceca209,Blank,"2,5,6",PHCPPBB,DBCSDBP,BBBHSTD,PPBHHDD,HPBTPPD,BSDDBDH
https://gyazo.com/abaabe8472981d940fbb3237f5ba8e96,Blank,3,PPTTPBT,BCBSPBC,TSTPDBP,HDTHBHH,TDDSDCH,PBHCHCT
https://drive.google.com/file/d/1K6VdDzIVSnJZyU8KtyvkpfwyyzgPbmXu/view?usp=sharing,Blank,"2,5",SBCDBTS,HSHSDDP,BBSDPBB,PCTCBCD,BHHBTHT,CHDTPPH
https://gyazo.com/094bb8077ea9ff5f98cdc906fb2392ad,Blank,"1,2,3,5",SCBBPHC,CCHTPCS,DDCTSPB,TSBPCPT,SPTPDTB,HTDBSSC
https://gyazo.com/dbddc88b27e0842174d509683baf1d11,Clover,6,SCCSSBP,THDCHDD,SCPSDBP,TCPSBCB,PPDPBSD,DHTCTCP
https://gyazo.com/6320a8fc851dda99a0f1b7a23c50cca0,blank,"4, 6",SDBBPDH,CCPCSCH,SSDBHTS,PSSTDSD,PTCPSBC,HCHCPSP
https://cdn.discordapp.com/attachments/666872924967403550/666875368824635392/Bruh.jpg,Plus,6,SDTTCHD,BDBHSDH,TBHDBPP,CDHCHBD,HSPCCPD,DBTCBSH
https://gyazo.com/252bc1e4d2e60a9925d58de530f78cf0,Blank,1,SHBTCSB,CPPCDSB,BPSPSTT,CCBHCTP,SHHSDBS,CCCDPHT
https://cdn.discordapp.com/attachments/666873697763590144/667000932038344706/20200115144000_1.jpg,Blank,1,SHCPHTP,CCBDCBD,DHBSBHT,DCTSBBH,PCHHCCT,PHHHSTT
https://drive.google.com/file/d/1GfypcZWyi4mfiWcQR59tRWOmsFPc1sxe/view?usp=sharing,Blank,"2,3",SPBPHBT,CSPDSBB,DCDSTPC,SPCPCCP,STPCDHS,DCCPDCT
https://drive.google.com/file/d/1CLan8gD5_THnZh_quM4_HYyftorxvG6L/view?usp=sharing,Snake,"2,6",SPHBSTH,SPPCTSD,TTTTDCS,DDDSHTS,HSDBDDD,DCSSSTP
https://i.gyazo.com/thumb/1200/cc7a530c5cac995cabbb37cb6f3d2c7b-png.jpg,Blank,"1,5,6",SSBCHHH,BTBPPBS,SBPBHCD,CDDHHCD,STDTHPS,DDSSPHC
https://gyazo.com/de4716a26a0d0e57aae7027abe1b30ac,Blank,"3,6",SSTTDBP,BPBSCTP,DBCSDTT,THTDCTC,BTCCSST,HSBTBPC
https://imgur.com/ksjOyKW,Blank,3,TBBHCPT,CTHSTCH,SHDCTSB,CBHDCCT,DTCCCTH,HSCBBST
https://drive.google.com/open?id=1Ayi-hxyzK38iC5Jy3wRY9FW1fz9i6AAV,Blank,"1,3,5",TDPTTDD,PHSPBHD,BDDDTPS,DBSSCPD,HPDBBCS,CTCBCDP
https://gyazo.com/82b6a2fd8da3a53f5c98d67dc0bd3e2b,Blank,5,TPHCDCT,STTTTHT,PSBSCPB,PSTCHTB,HBDPDTC,BTCDHCS
https://www.dropbox.com/s/c3c8b7fr8biai13/20200116135355_1.jpg?dl=0,Blank,"2,5,6",TPHPTPT,PSSCTDS,HDSCHCP,SHSBBBD,TTDTHBC,TDTDBHP
https://gyazo.com/d91ae90f8b8fc41c50479b7a10cef6c1,Blank,"1,3,6",TSTBHBP,HHDSHDB,CDCCDPD,CSPDPHT,BHBHTCS,CBCSTCB
https://gyazo.com/8315846104e111edef59833700602fb1,Blank,"1,3",TSTDHDH,SDHBSBT,BTDSSHP,DPHSSHT,SDPHSHS,STPBTTD
https://imgur.com/h4dSX3D,Blank,"1,5",TTDBDDS,DBSPCBH,HHCPTDT,DPTDSDT,CBPDSPS,CSSSBCB
https://gyazo.com/efc0ef32689dc5156e07708998e79026,Blank,"4,6",TTPBCCD,SCDBHCH,CDHBHDB,SPHBSTB,BPDCBHP,DPHTCCB
https://images-ext-1.discordapp.net/external/Kd51pluZaXF1xB16AaShhRvyKW5g1cJLd12G1mO3SYY/https/i.gyazo.com/thumb/1200/4fbd4946481fe7804f66d55f0d045792-png.jpg,Diamond,"3,6",PBPCCHD,PBSBPBH,HTTTDCT,DCPCBSD,STDSDBS,THCDSCC
https://drive.google.com/file/d/1GsnBeUN1wWXyW_JHCbKgn7KXEc8LMWC4/view?usp=sharing,Blank,"1,2,3,6",CCBSPDD,BDHSBTD,DHBSTDC,TDHDDPH,BPCHTHD,SCCBBDS
https://drive.google.com/file/d/1_eQ_Bauos9vRZ9_zOV5-vD8XUY7_MS7v/view?usp=sharing,Blank,6,HSBCPPH,CTCBTTS,CPDCCCP,THPSPBH,CHDSBBD,CSBDSDS
https://drive.google.com/file/d/1N1gPU7AryYqJSkw4aZRttZgI2VJBflXE/view?usp=sharing,Blank,"3,6",CSHTHBD,HBTPTTT,PPSDSDD,TDBDHHS,PBSTPSH,PBCTTPP
https://images-ext-1.discordapp.net/external/e7dPpA2MXk8VZdsnFqHaHKPQuyaknM8s_csBowZCsts/https/i.gyazo.com/thumb/1200/df90bde87aa807fd79e00e0ce20aede8-png.jpg,Clover,"3,5,6",HBSTTBH,BDPDDHC,DBDTCSB,TSDDBPP,SPSCSCH,CDSDSBD
https://i.gyazo.com/08adb007b0a552b6bb74ac1a94800331.png,Diamond,"3,5,6",TSSHTPB,CSSCTDP,TTDDTPS,DTTBBPB,HTPPHSS,HCBTDBH
https://drive.google.com/open?id=106Wv8xtaMFI8lzdXzQnXv0pmRc06A2Sy,Blank,"1,3,4,5",DTTSCBS,DHHHDBH,CHBBCCP,TTHDBCD,HPHHHDD,HPHBDCH
https://drive.google.com/file/d/1UyTagdep-OajR8JpzDYVDNRg0Xy3VBl4/view?usp=sharing,Blank,5,HCTHSTS,PHSHSDT,SSPTHTS,PHDHTPP,HBSSBST,HHBCCPH
https://drive.google.com/open?id=1kFFO0-PQoROg_NCPX2yWVPa_0EEFHmNF,Blank,"2,5",HCPSSSD,SSPDBPS,SSTPCBB,PHPTCTP,PBSHBTD,BCDDTTH
https://cdn.discordapp.com/attachments/666872924967403550/667548649617752074/tiger_release_final_20200116_194343.png,Blank,"4,5,6",DDDHSTT,HSPTSDS,SBSDHTT,HHPCSBP,BTPBTHC,HBSBSPD
https://cdn.discordapp.com/attachments/666872924967403550/667548646392201218/tiger_release_final_20200116_194011.png,Blank,"5,6",TDDTBDD,TPPDHHS,TDCSCSH,HPDSHCB,HHHSPSS,DSBTCPP
https://cdn.discordapp.com/attachments/666872924967403550/667544987411415040/tiger_release_final_20200116_204135.png,Blank,"3,5,6",HSPSDSB,HSDSCTT,BSCHPDS,BCHTCDB,STBHHHT,HDDHSBS
https://media.discordapp.net/attachments/280416405273182210/667493841355407361/unknown.png?width=1214&height=676,Blank,"3,5",SPPDSHH,PPCSCSS,DSBTCPP,DCSHHPT,SCDBPSH,HSTCCDC
